text_row_index,text_id,text_sha256,usage_count,first_source_id,first_record_id,text
412,TXT-0413,0845b6ff3e4ce0d67ea6f3d01bf26540041199c8f3aff39eb2a32792b2051466,1,negativos_dificiles,HNC-V2_031-P01,"Patrón geométrico sintético con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientación horizontal; composición central; simetría repetitiva."
413,TXT-0414,ad1bbcead4f1276739ed20c946704ff9c86df60d1691b1713d94e8ab260dc99f,1,negativos_dificiles,HNC-V2_031-P02,"Patrón geométrico sintético con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientación horizontal; composición en bandas; simetría bilateral."
414,TXT-0415,4afc9caae55fc157526962b6414beebda1bf19f38ac7a97fadca68cab87d5e4b,1,negativos_dificiles,HNC-V2_031-P04,"Patrón geométrico sintético con paleta verde, ocre y crema; con rombos como motivo principal; orientación horizontal; composición en bandas; simetría repetitiva."
415,TXT-0416,a6982cba2fed8623ff0189ac689b50754c39415d4c27c19a002bc6a6533aa489,1,negativos_dificiles,HNC-V2_032-P01,"Patrón geométrico sintético con paleta morado, gris y rosa; con bandas geométricas como motivo principal; orientación horizontal; composición en bandas; simetría bilateral."
416,TXT-0417,bd2de88897adb85d58fffe7f6a8f1b77cf3f42015d0ad98ca77617ee2c72c643,1,negativos_dificiles,HNC-V2_032-P04,"Patrón geométrico sintético con paleta morado, gris y rosa; con bandas geométricas como motivo principal; orientación horizontal; composición central; simetría repetitiva."
417,TXT-0418,dab4cb27ba25809334596ca88b41902f0f06cf5f34c6428ea40b79b9f96a296f,1,negativos_dificiles,HNC-V2_033-P03,"Patrón geométrico sintético con paleta verde, ocre y crema; con rombos como motivo principal; orientación vertical; composición en bandas; simetría repetitiva."
418,TXT-0419,9efa154b6c67e5528968a0b5bc3298d0af8676b59c5c8db6e6676d451630598d,1,negativos_dificiles,HNC-V2_033-P04,"Patrón geométrico sintético con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientación vertical; composición central; simetría repetitiva."
419,TXT-0420,cc9b470ceddd8b91ff158f09358d12414b4e894b5710994292ba7a83e0563a0f,1,negativos_dificiles,HNC-V2_033-P05,"Patrón geométrico sintético con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría bilateral."
420,TXT-0421,e02ce0f4c51466a456766a91f275e372bac15f242df3470901779304236489e3,1,negativos_dificiles,HNC-V2_034-P01,"Patrón geométrico sintético con paleta morado, gris y rosa; con rombos como motivo principal; orientación vertical; composición en bandas; simetría repetitiva."
421,TXT-0422,b40cfc3011045612df705b45af3d85577c4b1c5b2f125f3f79296468bd8e9581,1,negativos_dificiles,HNC-V2_034-P02,"Patrón geométrico sintético con paleta morado, gris y rosa; con bandas geométricas como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
422,TXT-0423,aa8f3c8fa97cdecd6a55f0e6dd44af239b62ab91d15e2734fd206848ae4422f6,1,negativos_dificiles,HNC-V2_034-P03,"Patrón geométrico sintético con paleta morado, gris y rosa; con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría bilateral."
423,TXT-0424,81e0ea3040e5c902caeaef2b7f5886239645c86086f4c9db87da4756ea10aa0d,1,negativos_dificiles,HNC-V2_035-P02,"Patrón geométrico sintético con paleta verde, ocre y crema; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral."
424,TXT-0425,0c19752ada1f4dddc4082e24c108eacc0b7041fcbc7cc05e9e8caf2a43962b55,1,negativos_dificiles,HNC-V2_035-P03,"Patrón geométrico sintético con paleta verde, ocre y crema; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral."
425,TXT-0426,488a92a0d563242240fdef62a7d43c99e8ed70ddfcc30efed516fc205f16a0c3,1,negativos_dificiles,HNC-V2_035-P05,"Patrón geométrico sintético con paleta verde, ocre y crema; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral."
426,TXT-0427,9d1db1ff8fcc86a099ba77fd36033f08dcaf641541d2f117177cf3bc5bc30c16,1,negativos_dificiles,HNC-V2_036-P01,"Patrón geométrico sintético con paleta morado, gris y rosa; con rombos como motivo principal; orientación diagonal; composición central; simetría asimétrica."
427,TXT-0428,02712e0d8afdd93cfa4635e8dfdd21d8f17cd794b6e0e9905b58c1312c63ac11,1,negativos_dificiles,HNC-V2_036-P02,"Patrón geométrico sintético con paleta morado, gris y rosa; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral."
428,TXT-0429,13c46a3e1d12fdac90ff956a167b57a191c027b867883574df77057e0fce40e7,1,negativos_dificiles,HNC-V2_036-P03,"Patrón geométrico sintético con paleta morado, gris y rosa; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral."
429,TXT-0430,a38df17784a6e7600b1355153300ddd2ad743bb78124ab1e34637a2a27be1843,1,negativos_dificiles,HNC-V2_036-P05,"Patrón geométrico sintético con paleta morado, gris y rosa; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral."
430,TXT-0431,7c53b22c5107103fdc3125b0dabdd16ce128eb29f28bc1540ed24d3289a5ac75,1,negativos_dificiles,HNC-V2_037-P03,"Patrón geométrico sintético con paleta verde, ocre y crema; con grecas escalonadas como motivo principal; orientación vertical; composición modular; simetría repetitiva."
431,TXT-0432,4039d1fb7e0a37df21f393092a3cbe7b1da90c88fd1a2ef710220f5b86d609f8,1,negativos_dificiles,HNC-V2_037-P04,"Patrón geométrico sintético con paleta verde, ocre y crema; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva."
432,TXT-0433,1bcf8e2d83fdd11d4e62fd70cbadb40b42ebb4923e5b3b1d1d0fb520b3422fac,1,negativos_dificiles,HNC-V2_037-P05,"Patrón geométrico sintético con paleta verde, ocre y crema; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral."
433,TXT-0434,ac1774582c4d4cb5994d1969d9e853ad926620fa61abc2190cb7e252fb56ddc5,1,negativos_dificiles,HNC-V2_038-P01,"Patrón geométrico sintético con paleta morado, gris y rosa; con una cuadrícula geométrica como motivo principal; orientación horizontal; composición modular; simetría repetitiva."
434,TXT-0435,79650e346b2cdac1a190b477da3beee1ae8e770f844671b16b9a62d6984151c6,1,negativos_dificiles,HNC-V2_038-P02,"Patrón geométrico sintético con paleta morado, gris y rosa; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva."
435,TXT-0436,4e247a5ff044011871f681eb8a6c6fdac111d73ef11328f2deb8738897dd8071,1,negativos_dificiles,HNC-V2_038-P04,"Patrón geométrico sintético con paleta morado, gris y rosa; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral."
436,TXT-0437,f38a3154b0db3fc2efd5f221f052a441a49a2f745452d44c2a979b42cd4ae18b,1,negativos_dificiles,HNC-V2_039-P01,"Patrón geométrico sintético con paleta verde, ocre y crema; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva."
437,TXT-0438,649a3af6d0608e160de19ed83a64a882ff095365857759224e7879c40de13e5f,1,negativos_dificiles,HNC-V2_039-P02,"Patrón geométrico sintético con paleta verde, ocre y crema; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría bilateral."
438,TXT-0439,058bd66af8580ae784d0290669d9e9ce1136ec9544cf03f515288770b9f914fb,1,negativos_dificiles,HNC-V2_039-P04,"Patrón geométrico sintético con paleta verde, ocre y crema; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva."
439,TXT-0440,705e4eab294ce6acc0a7499437637dff86ce9608a921d6bb41b670daf4a381cf,1,negativos_dificiles,HNC-V2_040-P01,"Patrón geométrico sintético con paleta morado, gris y rosa; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición mixta; simetría repetitiva."
440,TXT-0441,9b7ae346474fd4f42eac1cde6a7b19e64f5bdd2462a8fd9ba989202c0b6ec4e3,1,negativos_dificiles,HNC-V2_040-P04,"Patrón geométrico sintético con paleta morado, gris y rosa; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva."
441,TXT-0442,e4ce39f1af53532c681842c8912f0cc0c6894ac926f35c2469d9919c41d5fb07,1,negativos_dificiles,HNC-V2_040-P05,"Patrón geométrico sintético con paleta morado, gris y rosa; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva."
442,TXT-0443,e3775535e324a341840705c25165a8ad8f85ae6dbb1f12b1721357474195e7af,1,negativos_dificiles,HNC-V2_041-P01,"Patrón geométrico sintético con paleta verde, ocre y crema; con chevrones como motivo principal; orientación mixta; composición mixta; simetría asimétrica."
443,TXT-0444,199876e223f264814b4c29f8415b5f1c478cef7ce4f26ea4b210b50dca655bad,1,negativos_dificiles,HNC-V2_041-P02,"Patrón geométrico sintético con paleta verde, ocre y crema; con motivos geométricos combinados como motivo principal; orientación radial; composición mixta; simetría asimétrica."
444,TXT-0445,3c36f7b8f3cce8dbc8045d1c38ebd918a6c69e4bd675a5deb2dba34c8b55da4b,1,negativos_dificiles,HNC-V2_041-P03,"Patrón geométrico sintético con paleta verde, ocre y crema; con motivos geométricos combinados como motivo principal; orientación mixta; composición en bandas; simetría asimétrica."
445,TXT-0446,54583edc1c9fe83ce15aa0d01609c87fa2779df691eff25d9b915239c0e2f490,1,negativos_dificiles,HNC-V2_041-P04,"Patrón geométrico sintético con paleta verde, ocre y crema; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría radial."
446,TXT-0447,b901b31d085410c7f90f1c54d8430fff0579acdf83b5a405883671651c0f3f3c,1,negativos_dificiles,HNC-V2_042-P01,"Patrón geométrico sintético con paleta morado, gris y rosa; con motivos geométricos combinados como motivo principal; orientación radial; composición mixta; simetría asimétrica."
447,TXT-0448,1ae4f2bce6a1445ea1ab9533b586e39e68ca9bb18e44c12eb4f4f81f5e72ce3c,1,negativos_dificiles,HNC-V2_042-P03,"Patrón geométrico sintético con paleta morado, gris y rosa; con motivos geométricos combinados como motivo principal; orientación mixta; composición en bandas; simetría asimétrica."
448,TXT-0449,e4bac224e7238d49fbbe5109efc6c54b69cb1592fc4ee1a622d1e6621808554c,1,negativos_dificiles,HNC-V2_042-P04,"Patrón geométrico sintético con paleta morado, gris y rosa; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría radial."
449,TXT-0450,38f3e9c8d103a8c77aff75e39f4a5dc532ff33f989d3bc94fd2690c7f6136825,1,negativos_dificiles,HNC-V2_043-P01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con chevrones como motivo principal; orientación diagonal; composición central; simetría repetitiva."
450,TXT-0451,8bda9229ed9f94d8edc136401f88b81e9888b49d80227ab94a65f0776f51f14b,1,negativos_dificiles,HNC-V2_043-P02,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría bilateral."
451,TXT-0452,8b294cc07f7b209f03800fa3f3aad61037cb0e4f11291cd5b7563e418a882dc3,1,negativos_dificiles,HNC-V2_043-P05,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con círculos concéntricos como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
452,TXT-0453,9bb03366d4b7de23f994e39d0421da9f915a727b60e28df15aba4a72f08d656d,1,negativos_dificiles,HNC-V2_044-P02,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría bilateral."
453,TXT-0454,89735e95cc978040dc57709bf3e5af12b2dcaa21dac7eef6e7d4a6f7358d0b1a,1,negativos_dificiles,HNC-V2_044-P04,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con círculos concéntricos como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
454,TXT-0455,6d325c0af7878f2c33ba85b427b9f4847b53c7ab423e708feb884078473e66b2,1,negativos_dificiles,HNC-V2_044-P05,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con chevrones como motivo principal; orientación bidireccional; composición en bandas; simetría repetitiva."
455,TXT-0456,21eff3179e3fb5614c0cf7029c955f91ed4f8d89522d8ebe52a1acd28e33cd9e,1,negativos_dificiles,HNC-V2_045-P02,"Patrón geométrico sintético con paleta ocre, marrón y negro; con círculos concéntricos como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
456,TXT-0457,3a65322c407eef34e8a90981b78b4edde164d06872ae6a6a2b169fd95887f3b6,1,negativos_dificiles,HNC-V2_045-P04,"Patrón geométrico sintético con paleta ocre, marrón y negro; con chevrones como motivo principal; orientación bidireccional; composición en bandas; simetría repetitiva."
457,TXT-0458,463b74e587efac03775f874803ae7a7e54b4b7b30a603b9982464b67d6fbfc59,1,negativos_dificiles,HNC-V2_045-P05,"Patrón geométrico sintético con paleta ocre, marrón y negro; con chevrones como motivo principal; orientación diagonal; composición central; simetría repetitiva."
458,TXT-0459,fd098a80dbb0749ccbb1d09526658ec89fb73446dafc7ec73fa9d2df024750d2,1,negativos_dificiles,HNC-V2_046-P02,"Patrón geométrico sintético con paleta blanco, negro y gris; con chevrones como motivo principal; orientación bidireccional; composición en bandas; simetría repetitiva."
459,TXT-0460,f01ce9c396e7e0232d30eb5ab6ecb704b91c49df5b380bd345847e9777886690,1,negativos_dificiles,HNC-V2_046-P03,"Patrón geométrico sintético con paleta blanco, negro y gris; con chevrones como motivo principal; orientación diagonal; composición central; simetría repetitiva."
460,TXT-0461,43a7830820094128b82ae78cdaa6891451ed7840475d2aeec6de31f9fda7c111,1,negativos_dificiles,HNC-V2_046-P04,"Patrón geométrico sintético con paleta blanco, negro y gris; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría bilateral."
461,TXT-0462,c4897cd748167ca6a4c257d1ca65fdf8ffcf3c93501e44044e7860d8f93c9452,1,negativos_dificiles,HNC-V2_046-P05,"Patrón geométrico sintético con paleta blanco, negro y gris; con círculos concéntricos como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
462,TXT-0463,cff58be37f5da2d70a05d21472bf3c6bd46ebac2f67f26e6769e6847b7f8dfb0,1,negativos_dificiles,HNC-V2_047-P01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con chevrones como motivo principal; orientación diagonal; composición central; simetría repetitiva."
463,TXT-0464,8c7a646629b0ea70543feb74446958ded9e6ad1294be43edf02b64c1e686bafb,1,negativos_dificiles,HNC-V2_047-P02,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría bilateral."
464,TXT-0465,3cd911a354cde11feeaec5bb5603b776e539668755843b1a4746d87770699487,1,negativos_dificiles,HNC-V2_047-P05,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con chevrones como motivo principal; orientación bidireccional; composición en bandas; simetría repetitiva."
465,TXT-0466,7499d410ac26a3955475c7e0ad022167b085d0643ced21fbcf13b8e874a693ce,1,negativos_dificiles,HNC-V2_048-P01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría repetitiva."
466,TXT-0467,cf21b1ced0c471eab42a14af3a6111ca2dfe8bf86d9f3244079854a3c0987938,1,negativos_dificiles,HNC-V2_048-P03,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con bandas geométricas como motivo principal; orientación radial; composición central; simetría radial."
467,TXT-0468,cdf01ab3ca8abdbeb15d10980d645932729251013490fc1f4e1db649f485b298,1,negativos_dificiles,HNC-V2_048-P04,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con círculos concéntricos como motivo principal; orientación radial; composición modular; simetría radial."
468,TXT-0469,7e0e247b9c65df1eeaa35db6652fe6a138ed640ffdde6a2c15f8f031bd2a7e97,1,negativos_dificiles,HNC-V2_049-P03,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con bandas geométricas como motivo principal; orientación radial; composición central; simetría radial."
469,TXT-0470,23b2524ccbc18f790b648a778bdc5c43a743e65dc93e5e8e071c7bd3aca8027b,1,negativos_dificiles,HNC-V2_049-P04,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con círculos concéntricos como motivo principal; orientación horizontal; composición central; simetría radial."
470,TXT-0471,6814563fdb1c43bbdc5496b38a0576cbfeecb473dd84f5209f58e6fc85b25d92,1,negativos_dificiles,HNC-V2_049-P05,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría repetitiva."
471,TXT-0472,fbf3b66a8906716b64160c909705fdc7db3bc2d4d43be07773e77afaa1cf17f1,1,negativos_dificiles,HNC-V2_050-P01,"Patrón geométrico sintético con paleta ocre, marrón y negro; con bandas geométricas como motivo principal; orientación radial; composición central; simetría radial."
472,TXT-0473,82a327b17e60de3cab7af8a21c6b5c8b4ca214dc7f3e3090f9fab690ce069b56,1,negativos_dificiles,HNC-V2_050-P02,"Patrón geométrico sintético con paleta ocre, marrón y negro; con círculos concéntricos como motivo principal; orientación horizontal; composición central; simetría radial."
473,TXT-0474,5fe1ba4cfe376db6cb337562fdfcb29bb39a352729218c9956b72be251cae2fb,1,negativos_dificiles,HNC-V2_050-P03,"Patrón geométrico sintético con paleta ocre, marrón y negro; con círculos concéntricos como motivo principal; orientación radial; composición modular; simetría radial."
474,TXT-0475,76bb6ff05b9ee3c5bce20efe4d86e6758ecbad80652397c27f52d0e880d82c6b,1,negativos_dificiles,HNC-V2_051-P01,"Patrón geométrico sintético con paleta blanco, negro y gris; con círculos concéntricos como motivo principal; orientación radial; composición modular; simetría radial."
475,TXT-0476,cc44be2673da7716e08934bab57fb7273e73b96189b98be6b4a3de0138b9b4d9,1,negativos_dificiles,HNC-V2_051-P03,"Patrón geométrico sintético con paleta blanco, negro y gris; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría repetitiva."
476,TXT-0477,bb3be71c28aec34248bf61c4985938445b58cccc6b496104d47efb4833f03726,1,negativos_dificiles,HNC-V2_051-P04,"Patrón geométrico sintético con paleta blanco, negro y gris; con bandas geométricas como motivo principal; orientación radial; composición central; simetría radial."
477,TXT-0478,e12ab95607fc5767dbc2266bd40d5ed85984a534c4b2f3dece10cf1b519ec674,1,negativos_dificiles,HNC-V2_051-P05,"Patrón geométrico sintético con paleta blanco, negro y gris; con círculos concéntricos como motivo principal; orientación horizontal; composición central; simetría radial."
478,TXT-0479,c3a920eca5521713040866d03218efa4cc02579364e61cce97546a9830e65c63,1,negativos_dificiles,HNC-V2_052-P01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría repetitiva."
479,TXT-0480,0986c84a841c6b33428ac9826385a996e6b62b089d79bec9fd2c837e43876b2e,1,negativos_dificiles,HNC-V2_052-P03,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con círculos concéntricos como motivo principal; orientación horizontal; composición central; simetría radial."
480,TXT-0481,a0e7b7aa6513fba81866a5bbe07c26261f8409395f616cded5ec1c7081c15cb3,1,negativos_dificiles,HNC-V2_052-P05,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con círculos concéntricos como motivo principal; orientación radial; composición modular; simetría radial."
481,TXT-0482,e85ca32ff90e849e40f170c7173eb8cade4edd4dcb5776bb0e0854d9701689a6,1,negativos_dificiles,HNC-V2_053-P03,"Patrón geométrico sintético con paleta verde, ocre y crema; con círculos concéntricos como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
482,TXT-0483,4e39f505d941799b967a12f77413059afc9c4953a0e85d47e16cf567c30c0794,1,negativos_dificiles,HNC-V2_053-P04,"Patrón geométrico sintético con paleta verde, ocre y crema; con chevrones como motivo principal; orientación diagonal; composición central; simetría repetitiva."
483,TXT-0484,6b1655b05a1581ad8ef89576583d6165eceaeb630e737b3bb74b31f7cb181780,1,negativos_dificiles,HNC-V2_053-P05,"Patrón geométrico sintético con paleta verde, ocre y crema; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría bilateral."
484,TXT-0485,249ecf1c776cbc94f133d4f65de747629b25057aa342548f6533c27d462c161e,1,negativos_dificiles,HNC-V2_054-P01,"Patrón geométrico sintético con paleta morado, gris y rosa; con círculos concéntricos como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
485,TXT-0486,1cea398cd14ca68763a1e50926732102984a249991555de6e7a56a3d15f1b30b,1,negativos_dificiles,HNC-V2_054-P02,"Patrón geométrico sintético con paleta morado, gris y rosa; con chevrones como motivo principal; orientación bidireccional; composición en bandas; simetría repetitiva."
486,TXT-0487,357a0f1fdba5d22e0cfb26fa38ad3917bd2dc8bc51cc3847cdc317bd44f5d8eb,1,negativos_dificiles,HNC-V2_054-P04,"Patrón geométrico sintético con paleta morado, gris y rosa; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría bilateral."
487,TXT-0488,23a35eca30ef846ca03221935ab4b58ec808d0d60526aed1415a0a869521ee61,1,negativos_dificiles,HNC-V2_055-P01,"Patrón geométrico sintético con paleta verde, ocre y crema; con círculos concéntricos como motivo principal; orientación horizontal; composición central; simetría radial."
488,TXT-0489,ef966ae9cc067f75a0ff1cae063ba8283410b3deb99046420ed9fc4475d6ca1f,1,negativos_dificiles,HNC-V2_055-P02,"Patrón geométrico sintético con paleta verde, ocre y crema; con círculos concéntricos como motivo principal; orientación radial; composición modular; simetría radial."
489,TXT-0490,91d96c7b285d9f81d9225849e05c6f23f24986cb68b1d7482b57e8980b8cea15,1,negativos_dificiles,HNC-V2_055-P04,"Patrón geométrico sintético con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientación radial; composición central; simetría radial."
490,TXT-0491,b6196de29e6a582988aacdf3245cb4fb96ea16ef461e3fbc61fb0780b87bd361,1,negativos_dificiles,HNC-V2_056-P01,"Patrón geométrico sintético con paleta morado, gris y rosa; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría repetitiva."
491,TXT-0492,a49a942d6074cf01e3031e6c9a057cb032f64b8a4b7d04e69a5b796099cb2d6e,1,negativos_dificiles,HNC-V2_056-P02,"Patrón geométrico sintético con paleta morado, gris y rosa; con bandas geométricas como motivo principal; orientación radial; composición central; simetría radial."
492,TXT-0493,8264c885f176e7667a0329213caea991103f225fa193b903301780c03c461c49,1,negativos_dificiles,HNC-V2_056-P04,"Patrón geométrico sintético con paleta morado, gris y rosa; con círculos concéntricos como motivo principal; orientación horizontal; composición central; simetría radial."
493,TXT-0494,2b01dfc35bc97efa24cc6de98594a9bb6d6a2023a291aa21e3d560c43c49af86,1,negativos_dificiles,HNC-V2_056-P05,"Patrón geométrico sintético con paleta morado, gris y rosa; con círculos concéntricos como motivo principal; orientación radial; composición modular; simetría radial."
