condition,source,query_index,caption_id,image_id,semantic_id,split,pattern_id,palette_id,motif,orientation,composition,symmetry,ambiguity_level,template_id,is_canonical,relevant_rank,top1_image_id,top1_score,relevant_score,positive_margin,recall_at_1,recall_at_5,mrr,ndcg_at_10
openclip,reused_validated_e1,86,CAP-V2_018-TPL_02,V2_018,SEM-8DD56A09C7883053,id,grecas_modular,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,9,V2_028,0.328365147114,0.281979322433,-0.046385824680,0.000000000000,0.000000000000,0.111111111111,0.301029995664
openclip,reused_validated_e1,87,CAP-V2_018-TPL_03,V2_018,SEM-8DD56A09C7883053,id,grecas_modular,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,3,V2_028,0.345979869366,0.312895715237,-0.033084154129,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,88,CAP-V2_018-TPL_04,V2_018,SEM-8DD56A09C7883053,id,grecas_modular,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,4,V2_003,0.316621363163,0.282093107700,-0.034528255463,0.000000000000,1.000000000000,0.250000000000,0.430676558073
openclip,reused_validated_e1,89,CAP-V2_018-TPL_05,V2_018,SEM-8DD56A09C7883053,id,grecas_modular,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,4,V2_003,0.294234007597,0.288562655449,-0.005671352148,0.000000000000,1.000000000000,0.250000000000,0.430676558073
openclip,reused_validated_e1,90,CAP-V2_019-TPL_01,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_01,true,5,V2_024,0.309778332710,0.291442334652,-0.018335998058,0.000000000000,1.000000000000,0.200000000000,0.386852807235
openclip,reused_validated_e1,91,CAP-V2_019-TPL_02,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,3,V2_029,0.312480956316,0.286450386047,-0.026030570269,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,92,CAP-V2_019-TPL_03,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,3,V2_029,0.299927651882,0.279316306114,-0.020611345768,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,93,CAP-V2_019-TPL_04,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,5,V2_024,0.290411949158,0.260462224483,-0.029949724674,0.000000000000,1.000000000000,0.200000000000,0.386852807235
openclip,reused_validated_e1,94,CAP-V2_019-TPL_05,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,3,V2_004,0.330995619297,0.318153798580,-0.012841820717,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,95,CAP-V2_020-TPL_01,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_01,true,3,V2_015,0.345522880554,0.329576432705,-0.015946447849,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,96,CAP-V2_020-TPL_02,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,3,V2_030,0.348846048117,0.286718100309,-0.062127947807,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,97,CAP-V2_020-TPL_03,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,2,V2_030,0.352408647537,0.315179169178,-0.037229478359,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,98,CAP-V2_020-TPL_04,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,4,V2_015,0.316591680050,0.290501177311,-0.026090502739,0.000000000000,1.000000000000,0.250000000000,0.430676558073
openclip,reused_validated_e1,99,CAP-V2_020-TPL_05,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,4,V2_030,0.355220496655,0.339287191629,-0.015933305025,0.000000000000,1.000000000000,0.250000000000,0.430676558073
openclip,reused_validated_e1,100,CAP-V2_021-TPL_01,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,2,V2_011,0.354270160198,0.323116242886,-0.031153917313,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,101,CAP-V2_021-TPL_02,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,3,V2_011,0.349363446236,0.304833531380,-0.044529914856,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,102,CAP-V2_021-TPL_03,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,3,V2_011,0.342571735382,0.296901345253,-0.045670390129,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,103,CAP-V2_021-TPL_04,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,2,V2_011,0.327257633209,0.312435507774,-0.014822125435,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,104,CAP-V2_021-TPL_05,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,3,V2_011,0.337230145931,0.312213420868,-0.025016725063,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,105,CAP-V2_022-TPL_01,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,2,V2_012,0.354504406452,0.321680843830,-0.032823562622,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,106,CAP-V2_022-TPL_02,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,3,V2_012,0.355455875397,0.329736739397,-0.025719136000,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,107,CAP-V2_022-TPL_03,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,4,V2_012,0.360224366188,0.314410686493,-0.045813679695,0.000000000000,1.000000000000,0.250000000000,0.430676558073
openclip,reused_validated_e1,108,CAP-V2_022-TPL_04,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,2,V2_012,0.330436885357,0.313490241766,-0.016946643591,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,109,CAP-V2_022-TPL_05,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,2,V2_012,0.347913622856,0.338877499104,-0.009036123753,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,110,CAP-V2_023-TPL_01,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,5,V2_013,0.319238334894,0.293048202991,-0.026190131903,0.000000000000,1.000000000000,0.200000000000,0.386852807235
openclip,reused_validated_e1,111,CAP-V2_023-TPL_02,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,11,V2_013,0.328103154898,0.283828705549,-0.044274449348,0.000000000000,0.000000000000,0.090909090909,0.000000000000
openclip,reused_validated_e1,112,CAP-V2_023-TPL_03,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,8,V2_013,0.335741132498,0.296395540237,-0.039345592260,0.000000000000,0.000000000000,0.125000000000,0.315464876786
openclip,reused_validated_e1,113,CAP-V2_023-TPL_04,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,6,V2_011,0.323067605495,0.290582895279,-0.032484710217,0.000000000000,0.000000000000,0.166666666667,0.356207187108
openclip,reused_validated_e1,114,CAP-V2_023-TPL_05,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,9,V2_013,0.302464365959,0.275182068348,-0.027282297611,0.000000000000,0.000000000000,0.111111111111,0.301029995664
openclip,reused_validated_e1,115,CAP-V2_024-TPL_01,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,2,V2_014,0.330292046070,0.305488646030,-0.024803400040,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,116,CAP-V2_024-TPL_02,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,3,V2_014,0.328063189983,0.318769276142,-0.009293913841,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,117,CAP-V2_024-TPL_03,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,3,V2_029,0.324563324451,0.301913797855,-0.022649526596,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,118,CAP-V2_024-TPL_04,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,2,V2_014,0.307802528143,0.303630232811,-0.004172295332,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,119,CAP-V2_024-TPL_05,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,3,V2_014,0.312786698341,0.301649898291,-0.011136800051,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,120,CAP-V2_025-TPL_01,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,7,V2_015,0.371222943068,0.306915730238,-0.064307212830,0.000000000000,0.000000000000,0.142857142857,0.333333333333
openclip,reused_validated_e1,121,CAP-V2_025-TPL_02,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,8,V2_030,0.352176189423,0.271117746830,-0.081058442593,0.000000000000,0.000000000000,0.125000000000,0.315464876786
openclip,reused_validated_e1,122,CAP-V2_025-TPL_03,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,11,V2_015,0.371950745583,0.288065671921,-0.083885073662,0.000000000000,0.000000000000,0.090909090909,0.000000000000
openclip,reused_validated_e1,123,CAP-V2_025-TPL_04,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,12,V2_015,0.355381131172,0.275897473097,-0.079483658075,0.000000000000,0.000000000000,0.083333333333,0.000000000000
openclip,reused_validated_e1,124,CAP-V2_025-TPL_05,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,7,V2_015,0.366084873676,0.307129114866,-0.058955758810,0.000000000000,0.000000000000,0.142857142857,0.333333333333
openclip,reused_validated_e1,125,CAP-V2_026-TPL_01,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,6,V2_011,0.360426574945,0.313869118690,-0.046557456255,0.000000000000,0.000000000000,0.166666666667,0.356207187108
openclip,reused_validated_e1,126,CAP-V2_026-TPL_02,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,2,V2_011,0.348522007465,0.325974583626,-0.022547423840,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,127,CAP-V2_026-TPL_03,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,2,V2_011,0.355250179768,0.331913232803,-0.023336946964,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,128,CAP-V2_026-TPL_04,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,5,V2_011,0.335766434669,0.295601487160,-0.040164947510,0.000000000000,1.000000000000,0.200000000000,0.386852807235
openclip,reused_validated_e1,129,CAP-V2_026-TPL_05,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,6,V2_011,0.351489961147,0.317077815533,-0.034412145615,0.000000000000,0.000000000000,0.166666666667,0.356207187108
openclip,reused_validated_e1,130,CAP-V2_027-TPL_01,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,4,V2_012,0.361993491650,0.336844861507,-0.025148630142,0.000000000000,1.000000000000,0.250000000000,0.430676558073
openclip,reused_validated_e1,131,CAP-V2_027-TPL_02,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,1,V2_027,0.357550412416,0.357550412416,0.001647382975,1.000000000000,1.000000000000,1.000000000000,1.000000000000
openclip,reused_validated_e1,132,CAP-V2_027-TPL_03,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,2,V2_012,0.367989063263,0.353212177753,-0.014776885509,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,133,CAP-V2_027-TPL_04,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,4,V2_012,0.332227557898,0.308808267117,-0.023419290781,0.000000000000,1.000000000000,0.250000000000,0.430676558073
openclip,reused_validated_e1,134,CAP-V2_027-TPL_05,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,4,V2_002,0.356552660465,0.349425852299,-0.007126808167,0.000000000000,1.000000000000,0.250000000000,0.430676558073
openclip,reused_validated_e1,135,CAP-V2_028-TPL_01,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,6,V2_008,0.341347217560,0.302243560553,-0.039103657007,0.000000000000,0.000000000000,0.166666666667,0.356207187108
openclip,reused_validated_e1,136,CAP-V2_028-TPL_02,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,2,V2_013,0.323331296444,0.322883933783,-0.000447362661,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,137,CAP-V2_028-TPL_03,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,3,V2_008,0.327989131212,0.319381833076,-0.008607298136,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,138,CAP-V2_028-TPL_04,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,5,V2_003,0.314621061087,0.294721841812,-0.019899219275,0.000000000000,1.000000000000,0.200000000000,0.386852807235
openclip,reused_validated_e1,139,CAP-V2_028-TPL_05,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,6,V2_008,0.337417125702,0.298731565475,-0.038685560226,0.000000000000,0.000000000000,0.166666666667,0.356207187108
openclip,reused_validated_e1,140,CAP-V2_029-TPL_01,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,5,V2_014,0.337061107159,0.298220574856,-0.038840532303,0.000000000000,1.000000000000,0.200000000000,0.386852807235
openclip,reused_validated_e1,141,CAP-V2_029-TPL_02,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,3,V2_014,0.322638899088,0.320755451918,-0.001883447170,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,142,CAP-V2_029-TPL_03,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,2,V2_014,0.321941077709,0.319650113583,-0.002290964127,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,143,CAP-V2_029-TPL_04,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,3,V2_024,0.307310521603,0.288745760918,-0.018564760685,0.000000000000,1.000000000000,0.333333333333,0.500000000000
openclip,reused_validated_e1,144,CAP-V2_029-TPL_05,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,5,V2_014,0.323967605829,0.303835928440,-0.020131677389,0.000000000000,1.000000000000,0.200000000000,0.386852807235
openclip,reused_validated_e1,145,CAP-V2_030-TPL_01,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,4,V2_015,0.370210528374,0.331316292286,-0.038894236088,0.000000000000,1.000000000000,0.250000000000,0.430676558073
openclip,reused_validated_e1,146,CAP-V2_030-TPL_02,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,1,V2_030,0.353377431631,0.353377431631,0.011788398027,1.000000000000,1.000000000000,1.000000000000,1.000000000000
openclip,reused_validated_e1,147,CAP-V2_030-TPL_03,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,2,V2_015,0.362783372402,0.360409796238,-0.002373576164,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,148,CAP-V2_030-TPL_04,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,2,V2_015,0.355047523975,0.325155436993,-0.029892086983,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,149,CAP-V2_030-TPL_05,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,2,V2_015,0.369727909565,0.351510018110,-0.018217891455,0.000000000000,1.000000000000,0.500000000000,0.630929753571
openclip,reused_validated_e1,150,CAP-V2_031-TPL_01,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_01,true,1,V2_031,0.352500736713,0.352500736713,0.005060493946,1.000000000000,1.000000000000,1.000000000000,1.000000000000
