caption_id,image_id,semantic_id,structure_id,colorless_caption_id,template_id,is_canonical,split,pattern_id,palette_id,motif,orientation,composition,symmetry,caption_text,caption_sha256
CAP-V2_048-TPL_04,V2_048,SEM-EE8AABF8E6A4B9F8,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_04,TPL_04,false,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son rojo oscuro, negro y crema.",19a1439ad1331f081b83830325291dbb8d21571286385514100a179b852723ef
CAP-V2_048-TPL_05,V2_048,SEM-EE8AABF8E6A4B9F8,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_05,TPL_05,false,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática rojo oscuro, negro y crema.",1c40c12c07f41458c86249aca8973e456109bc1059d4b2c16815866cffa635e1
CAP-V2_049-TPL_01,V2_049,SEM-6D37CFF774A2170A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_01,TPL_01,true,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,"Patr?n geom?trico sint?tico con paleta azul profundo, crema y marrón; con círculos concéntricos como motivo principal; orientaci?n radial; composici?n central; simetr?a radial.",bf6ec42af806bbdfc76eb682bd15dc0107e272e45fd660c4cf683dacc00ccee7
CAP-V2_049-TPL_02,V2_049,SEM-6D37CFF774A2170A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_02,TPL_02,false,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,"Imagen abstracta en colores azul profundo, crema y marrón, formada por círculos concéntricos, con orientación radial, composición central y simetría radial.",45c55d3500874f4cbb8235872734ce6bf2d3df68aed37f7f98c133a862d101c4
CAP-V2_049-TPL_03,V2_049,SEM-6D37CFF774A2170A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_03,TPL_03,false,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta azul profundo, crema y marrón.",ca5d18c49770a79ef020c5310f459762ac5d900bfa50f255a307f13ee5755f42
CAP-V2_049-TPL_04,V2_049,SEM-6D37CFF774A2170A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_04,TPL_04,false,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son azul profundo, crema y marrón.",d81bc784939dccadead149af7752e2c6c077db957ecaefbfd489aef103a3335f
CAP-V2_049-TPL_05,V2_049,SEM-6D37CFF774A2170A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_05,TPL_05,false,ood_pattern,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática azul profundo, crema y marrón.",5ce3f8d17f4b0d4b7556c4ea3c2bc07f3d00d72680f77952c98884b0602005c4
CAP-V2_050-TPL_01,V2_050,SEM-FC6C9490A1241F7A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_01,TPL_01,true,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,"Patr?n geom?trico sint?tico con paleta ocre, marrón y negro; con círculos concéntricos como motivo principal; orientaci?n radial; composici?n central; simetr?a radial.",35be78d5f0931224092f7cc8b4307bb46c534b5034957bd81bade17c5809f9b4
CAP-V2_050-TPL_02,V2_050,SEM-FC6C9490A1241F7A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_02,TPL_02,false,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,"Imagen abstracta en colores ocre, marrón y negro, formada por círculos concéntricos, con orientación radial, composición central y simetría radial.",90318ecf8707993114f1a1f89f898da8bbcfbe36aded0d9f742b6a8e8c53e3c6
CAP-V2_050-TPL_03,V2_050,SEM-FC6C9490A1241F7A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_03,TPL_03,false,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta ocre, marrón y negro.",57f3de06a6fc47323f090df073f63988581ca18ad064838b8f51412d1e3e769b
CAP-V2_050-TPL_04,V2_050,SEM-FC6C9490A1241F7A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_04,TPL_04,false,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son ocre, marrón y negro.",853e75bfa52d14ec90895a9344c3ed88c0317436d231a5c02bcdf45c6adaa541
CAP-V2_050-TPL_05,V2_050,SEM-FC6C9490A1241F7A,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_05,TPL_05,false,ood_pattern,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática ocre, marrón y negro.",5d0d5c9731bf5c1258913d45ddf440f2af1e83a373678b5511ca5c4ff4b8ec4f
CAP-V2_051-TPL_01,V2_051,SEM-0920FB69B33089FA,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_01,TPL_01,true,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,"Patr?n geom?trico sint?tico con paleta blanco, negro y gris; con círculos concéntricos como motivo principal; orientaci?n radial; composici?n central; simetr?a radial.",106a67ea9bf9f61f0bef96025306d072c812839cea7cb8381883cf8efefd5b62
CAP-V2_051-TPL_02,V2_051,SEM-0920FB69B33089FA,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_02,TPL_02,false,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,"Imagen abstracta en colores blanco, negro y gris, formada por círculos concéntricos, con orientación radial, composición central y simetría radial.",09994f522bfb1340b504263f2447b0ac07fbf1a85f76d4d98b7e3220a7f5017d
CAP-V2_051-TPL_03,V2_051,SEM-0920FB69B33089FA,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_03,TPL_03,false,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta blanco, negro y gris.",d5624778640643838c694f422c04bdcc6a6f023e15d9101ba4fdf9e3efb45231
CAP-V2_051-TPL_04,V2_051,SEM-0920FB69B33089FA,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_04,TPL_04,false,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son blanco, negro y gris.",1627b05168b622c6d7adf8a02393a406006f0238dd80d40b1e9cbc8553ce563a
CAP-V2_051-TPL_05,V2_051,SEM-0920FB69B33089FA,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_05,TPL_05,false,ood_pattern,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática blanco, negro y gris.",47e98d0a42e626f6e6e35c7480829ff22076fda834382c9e12bb74c5dbba209a
CAP-V2_052-TPL_01,V2_052,SEM-E1BF16D5596893CB,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_01,TPL_01,true,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,"Patr?n geom?trico sint?tico con paleta rojo tierra, ocre, verde oscuro y azul profundo; con círculos concéntricos como motivo principal; orientaci?n radial; composici?n central; simetr?a radial.",85a3e786d779c7105e0f67187b70c64b730d1627ed2922e833716e80d6e9281f
CAP-V2_052-TPL_02,V2_052,SEM-E1BF16D5596893CB,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_02,TPL_02,false,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,"Imagen abstracta en colores rojo tierra, ocre, verde oscuro y azul profundo, formada por círculos concéntricos, con orientación radial, composición central y simetría radial.",fee15f0b03ea63c05b6dcde0fe13852af5d376b8b34b5cc94270c1b1a2417850
CAP-V2_052-TPL_03,V2_052,SEM-E1BF16D5596893CB,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_03,TPL_03,false,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta rojo tierra, ocre, verde oscuro y azul profundo.",16625e06b3f5388d3e3cec12fb81bb4db4fa15875a9a9f92a281381d9cd2d459
CAP-V2_052-TPL_04,V2_052,SEM-E1BF16D5596893CB,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_04,TPL_04,false,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son rojo tierra, ocre, verde oscuro y azul profundo.",da6ab20fb88f03ead1fc9e3e2a8f511836217a4095254e9e2008f4bb84f84a69
CAP-V2_052-TPL_05,V2_052,SEM-E1BF16D5596893CB,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_05,TPL_05,false,ood_pattern,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática rojo tierra, ocre, verde oscuro y azul profundo.",d8837e7392912e6bfcf1919b589b1e5cdcdea0baa4ccda65c12107ddb48f6c75
CAP-V2_053-TPL_01,V2_053,SEM-20B860903E0F0C0C,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_01,TPL_01,true,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta verde, ocre y crema; con chevrones como motivo principal; orientaci?n diagonal; composici?n en bandas; simetr?a repetitiva.",3eb6544305758795a31ffad3e6f95420f7a94d05d0b2ca2040e98cb660370077
CAP-V2_053-TPL_02,V2_053,SEM-20B860903E0F0C0C,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_02,TPL_02,false,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,"Imagen abstracta en colores verde, ocre y crema, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva.",8d0cc8257aaad983f3a637b6bb0586a4d2095a8a68f503c775f77678bfdb0508
CAP-V2_053-TPL_03,V2_053,SEM-20B860903E0F0C0C,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_03,TPL_03,false,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta verde, ocre y crema.",9b304526aa85d552bad8359ba3ad50263ee36bae8bfb7cea3bd8d3b8279852bf
CAP-V2_053-TPL_04,V2_053,SEM-20B860903E0F0C0C,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_04,TPL_04,false,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son verde, ocre y crema.",bcfe2d942e04837e2b79107fed84811406bb99510555bf83d51365c7d67600d9
CAP-V2_053-TPL_05,V2_053,SEM-20B860903E0F0C0C,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_05,TPL_05,false,ood_both,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática verde, ocre y crema.",82fb0147b7e4e7efb98377ed3edee84ab58202d36319240cb67d9ffe658c775b
CAP-V2_054-TPL_01,V2_054,SEM-C4C38215AF96E506,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_01,TPL_01,true,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta morado, gris y rosa; con chevrones como motivo principal; orientaci?n diagonal; composici?n en bandas; simetr?a repetitiva.",7d2f5c5a2db50afe45b4d879741fe8daf2a5b454fba0875d4d57e594699baa08
CAP-V2_054-TPL_02,V2_054,SEM-C4C38215AF96E506,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_02,TPL_02,false,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,"Imagen abstracta en colores morado, gris y rosa, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva.",e2f2d62da6a663d6fef076ee1d80771ba40bdba01e82e149e25e93d2e929097a
CAP-V2_054-TPL_03,V2_054,SEM-C4C38215AF96E506,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_03,TPL_03,false,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta morado, gris y rosa.",77302a150e1895b1d5101f8f21b46b9184bffd56dbe8ca02937f2c5684710828
CAP-V2_054-TPL_04,V2_054,SEM-C4C38215AF96E506,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_04,TPL_04,false,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son morado, gris y rosa.",f085dfd31b9f08bead8f3858c7f427457a9385afd278856348994fc4f62f6e9b
CAP-V2_054-TPL_05,V2_054,SEM-C4C38215AF96E506,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_05,TPL_05,false,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática morado, gris y rosa.",0a8adda82e6c9d89655ef6528363dce56ab449b8d4fd8fc19842dfe32399e91b
CAP-V2_055-TPL_01,V2_055,SEM-B3C4DB2C1AD51CA9,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_01,TPL_01,true,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,"Patr?n geom?trico sint?tico con paleta verde, ocre y crema; con círculos concéntricos como motivo principal; orientaci?n radial; composici?n central; simetr?a radial.",fc6b833e7e9a3e230e1cc11ecbffeeee94e7a98874e7886743a5fb3901e9f053
CAP-V2_055-TPL_02,V2_055,SEM-B3C4DB2C1AD51CA9,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_02,TPL_02,false,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,"Imagen abstracta en colores verde, ocre y crema, formada por círculos concéntricos, con orientación radial, composición central y simetría radial.",528a9b9f39c6d1163b4f15262d4e482603a1d56a4a8bda3b66bc416b2d6785d2
CAP-V2_055-TPL_03,V2_055,SEM-B3C4DB2C1AD51CA9,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_03,TPL_03,false,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta verde, ocre y crema.",7630e450339c71cb83b66d746aef1745dc4de1c8d148e4dcb84403ab0dc58027
CAP-V2_055-TPL_04,V2_055,SEM-B3C4DB2C1AD51CA9,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_04,TPL_04,false,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son verde, ocre y crema.",d5dea56b49af289504ef900b202ed785f6f319209b802b34098575482523f922
CAP-V2_055-TPL_05,V2_055,SEM-B3C4DB2C1AD51CA9,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_05,TPL_05,false,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática verde, ocre y crema.",55fc0cd500969b5e1dbadc9ed0ef2a9368f6513aae72a1ffcf7cf0246120ab5e
CAP-V2_056-TPL_01,V2_056,SEM-1076CAB99B86DF83,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_01,TPL_01,true,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,"Patr?n geom?trico sint?tico con paleta morado, gris y rosa; con círculos concéntricos como motivo principal; orientaci?n radial; composici?n central; simetr?a radial.",9889b0c5eebd81bc026e852c1d94c4c6fb8065c662af196c30cd994eb35f63dd
CAP-V2_056-TPL_02,V2_056,SEM-1076CAB99B86DF83,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_02,TPL_02,false,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,"Imagen abstracta en colores morado, gris y rosa, formada por círculos concéntricos, con orientación radial, composición central y simetría radial.",fdfce45c00ad62bfcf39ae453fc20db043125e630026fd24643edfa7afb89bac
CAP-V2_056-TPL_03,V2_056,SEM-1076CAB99B86DF83,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_03,TPL_03,false,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta morado, gris y rosa.",10287358256b563d1b85a5f33097a09d878333331074fe05b6d0132f9554cb9c
CAP-V2_056-TPL_04,V2_056,SEM-1076CAB99B86DF83,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_04,TPL_04,false,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central, la simetría es radial y los colores son morado, gris y rosa.",2ad99c620f0328be96d1664805bc3f0b0f35fb8cbbd0fb8968acd20eb793ba43
CAP-V2_056-TPL_05,V2_056,SEM-1076CAB99B86DF83,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_05,TPL_05,false,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,"Textura geométrica con círculos concéntricos, orientación radial, composición central, simetría radial y combinación cromática morado, gris y rosa.",f81f0c8bb52be2e32a2c7496a3253df249133afeb4528f6e95d6c4baca046e87
